X,Y,Red,Green,Blue
1172,634,39,36,32
1173,634,39,36,32
1174,634,39,36,32
1175,634,70,67,61
1176,634,193,188,173
1177,634,235,230,212
1178,634,169,164,151
1179,634,44,41,37
1180,634,39,36,32
1181,634,39,36,32
1182,634,46,43,39
1183,634,144,140,128
1184,634,180,176,161
1185,634,170,165,152
1186,634,154,150,138
1187,634,137,133,122
1188,634,109,105,96
1189,634,40,37,33
1190,634,39,36,32
1191,634,39,36,32
1192,634,39,36,32
1193,634,39,36,32
1194,634,108,104,95
1195,634,206,202,186
1196,634,248,243,224
1197,634,248,242,223
1198,634,247,242,223
1199,634,216,211,194
1200,634,146,142,130
1201,634,70,67,61
1202,634,41,38,34
1203,634,39,36,32
1204,634,58,55,50
1205,634,104,100,92
1206,634,132,128,117
1207,634,52,48,44
1208,634,40,37,33
1209,634,39,36,32
1210,634,41,38,34
1211,634,100,97,88
1212,634,186,182,167
1213,634,240,235,216
1214,634,233,228,210
1215,634,167,162,149
1216,634,46,43,38
1217,634,189,184,170
1218,634,239,234,216
1219,634,236,227,206
1220,634,225,215,192
1221,634,223,212,189
1222,634,220,209,188
1129,635,170,149,124
1130,635,161,133,104
1131,635,155,122,88
1132,635,167,138,106
1133,635,191,171,147
1134,635,210,195,173
1135,635,232,222,202
1136,635,247,241,222
1137,635,224,219,202
1138,635,204,199,183
1139,635,197,193,177
1140,635,142,138,127
1141,635,65,62,56
1142,635,39,36,32
1143,635,44,41,37
1144,635,82,79,72
1145,635,234,229,211
1146,635,248,243,224
1147,635,248,243,224
1148,635,203,198,183
1149,635,181,177,163
1150,635,213,208,192
1151,635,244,238,219
1152,635,232,223,202
1153,635,221,209,187
1154,635,221,210,187
1155,635,221,210,187
1156,635,222,212,188
1157,635,237,229,208
1158,635,244,239,220
1159,635,196,192,176
1160,635,96,93,85
1161,635,45,42,37
1162,635,39,36,32
1163,635,39,36,32
1164,635,39,36,32
1165,635,39,36,32
1166,635,39,36,32
1167,635,39,36,32
1168,635,39,36,32
1169,635,39,36,32
1170,635,39,36,32
1171,635,39,36,32
1172,635,39,36,32
1173,635,39,36,32
1174,635,47,44,40
1175,635,84,80,72
1176,635,202,197,182
1177,635,246,241,222
1178,635,202,198,182
1179,635,73,70,63
1180,635,39,36,32
1181,635,39,36,32
1182,635,39,36,32
1183,635,65,62,56
1184,635,66,63,57
1185,635,50,47,42
1186,635,39,36,32
1187,635,39,36,32
1188,635,39,36,32
1189,635,39,36,32
1190,635,39,36,32
1191,635,39,36,32
1192,635,39,36,32
1193,635,39,36,32
1194,635,127,123,113
1195,635,231,226,208
1196,635,247,242,223
1197,635,241,236,217
1198,635,208,204,188
1199,635,132,128,118
1200,635,56,53,48
1201,635,40,37,33
1202,635,40,37,33
1203,635,61,58,52
1204,635,122,118,108
1205,635,204,199,183
1206,635,224,219,202
1207,635,106,103,94
1208,635,45,42,37
1209,635,39,36,32
1210,635,39,36,32
1211,635,45,42,37
1212,635,108,105,96
1213,635,195,190,175
1214,635,214,209,193
1215,635,143,139,127
1216,635,45,42,38
1217,635,171,167,154
1218,635,236,231,213
1219,635,235,227,206
1220,635,224,214,192
1221,635,221,209,187
1222,635,220,209,188
1129,636,137,113,99
1130,636,175,158,138
1131,636,161,133,104
1132,636,155,125,93
1133,636,168,140,110
1134,636,196,176,152
1135,636,232,222,202
1136,636,247,241,222
1137,636,175,170,157
1138,636,95,92,84
1139,636,64,61,55
1140,636,51,48,43
1141,636,39,36,32
1142,636,39,36,32
1143,636,49,46,41
1144,636,116,112,102
1145,636,237,232,214
1146,636,246,241,222
1147,636,246,240,221
1148,636,247,242,223
1149,636,248,242,223
1150,636,246,241,221
1151,636,239,232,212
1152,636,224,212,191
1153,636,221,210,187
1154,636,223,212,188
1155,636,222,211,188
1156,636,222,211,187
1157,636,230,221,199
1158,636,240,234,214
1159,636,238,233,214
1160,636,187,183,168
1161,636,86,82,75
1162,636,55,52,47
1163,636,46,43,39
1164,636,42,39,35
1165,636,40,37,33
1166,636,39,36,32
1167,636,39,36,32
1168,636,39,36,32
1169,636,41,38,34
1170,636,43,40,36
1171,636,48,45,40
1172,636,54,51,46
1173,636,64,60,55
1174,636,97,93,85
1175,636,174,170,156
1176,636,237,232,214
1177,636,247,242,223
1178,636,224,219,202
1179,636,140,136,124
1180,636,41,38,34
1181,636,39,36,32
1182,636,39,36,32
1183,636,39,36,32
1184,636,39,36,32
1185,636,39,36,32
1186,636,39,36,32
1187,636,39,36,32
1188,636,39,36,32
1189,636,39,36,32
1190,636,39,36,32
1191,636,39,36,32
1192,636,39,36,32
1193,636,47,44,39
1194,636,139,135,124
1195,636,236,231,213
1196,636,235,230,212
1197,636,197,192,177
1198,636,102,99,90
1199,636,44,41,36
1200,636,39,36,32
1201,636,46,43,39
1202,636,66,62,56
1203,636,135,131,120
1204,636,216,211,194
1205,636,248,243,224
1206,636,243,238,219
1207,636,205,201,185
1208,636,71,68,61
1209,636,43,40,36
1210,636,39,36,32
1211,636,39,36,32
1212,636,48,45,40
1213,636,99,95,87
1214,636,151,147,135
1215,636,95,91,83
1216,636,44,41,37
1217,636,150,146,134
1218,636,232,227,209
1219,636,237,230,209
1220,636,225,215,192
1221,636,220,208,186
1222,636,218,205,184
1129,637,97,73,65
1130,637,151,128,114
1131,637,174,156,135
1132,637,162,132,100
1133,637,157,126,93
1134,637,172,146,117
1135,637,209,193,170
1136,637,245,239,220
1137,637,242,237,218
1138,637,139,135,124
1139,637,62,59,53
1140,637,39,36,32
1141,637,39,36,32
1142,637,40,37,33
1143,637,59,56,51
1144,637,172,168,154
1145,637,241,237,218
1146,637,238,230,210
1147,637,236,227,206
1148,637,242,235,215
1149,637,244,238,219
1150,637,239,232,211
1151,637,229,219,197
1152,637,223,211,188
1153,637,222,211,188
1154,637,223,212,189
1155,637,223,212,188
1156,637,223,212,188
1157,637,223,213,189
1158,637,231,222,201
1159,637,244,238,218
1160,637,244,239,220
1161,637,219,214,197
1162,637,142,138,127
1163,637,92,89,81
1164,637,69,66,60
1165,637,56,53,48
1166,637,51,48,43
1167,637,50,47,42
1168,637,53,50,45
1169,637,61,57,52
1170,637,74,71,64
1171,637,102,99,90
1172,637,135,131,120
1173,637,190,185,171
1174,637,234,229,211
1175,637,248,242,223
1176,637,245,239,220
1177,637,243,236,216
1178,637,244,239,220
1179,637,207,202,186
1180,637,55,51,46
1181,637,40,37,33
1182,637,39,36,32
1183,637,39,36,32
1184,637,39,36,32
1185,637,40,37,33
1186,637,41,38,34
1187,637,42,39,35
1188,637,43,40,36
1189,637,45,42,37
1190,637,46,43,39
1191,637,48,45,40
1192,637,50,47,42
1193,637,90,87,79
1194,637,178,174,160
1195,637,231,226,208
1196,637,173,169,156
1197,637,72,69,62
1198,637,44,41,37
1199,637,46,43,39
1200,637,49,46,41
1201,637,92,88,81
1202,637,177,172,158
1203,637,234,230,212
1204,637,247,242,223
1205,637,247,241,222
1206,637,247,242,223
1207,637,244,239,221
1208,637,164,160,147
1209,637,64,61,55
1210,637,40,37,33
1211,637,39,36,32
1212,637,39,36,32
1213,637,39,36,32
1214,637,39,36,32
1215,637,39,36,32
1216,637,43,40,35
1217,637,123,119,109
1218,637,227,222,205
1219,637,240,234,213
1220,637,226,215,194
1221,637,218,206,184
1222,637,209,194,171
1129,638,91,67,55
1130,638,105,79,66
1131,638,151,132,114
1132,638,176,154,126
1133,638,165,137,106
1134,638,161,129,97
1135,638,175,146,116
1136,638,224,212,191
1137,638,245,240,220
1138,638,229,224,206
1139,638,116,112,103
1140,638,41,38,33
1141,638,39,36,32
1142,638,50,47,42
1143,638,104,100,92
1144,638,240,235,216
1145,638,247,242,223
1146,638,233,223,201
1147,638,228,216,193
1148,638,228,216,193
1149,638,227,215,194
1150,638,228,216,193
1151,638,225,213,191
1152,638,225,213,190
1153,638,224,213,190
1154,638,223,212,189
1155,638,223,212,189
1156,638,224,212,189
1157,638,223,212,188
1158,638,222,212,189
1159,638,229,220,199
1160,638,243,237,217
1161,638,246,241,222
1162,638,242,237,218
1163,638,239,234,216
1164,638,238,233,215
1165,638,237,232,214
1166,638,235,230,212
1167,638,234,229,211
1168,638,236,231,213
1169,638,237,232,214
1170,638,238,233,215
1171,638,239,235,216
1172,638,241,237,218
1173,638,244,239,221
1174,638,246,241,222
1175,638,240,233,213
1176,638,230,221,199
1177,638,232,223,201
1178,638,244,238,218
1179,638,233,228,210
1180,638,146,142,130
1181,638,47,44,39
1182,638,39,36,32
1183,638,39,36,32
1184,638,41,38,34
1185,638,52,49,44
1186,638,71,68,61
1187,638,91,88,80
1188,638,112,108,99
1189,638,135,131,120
1190,638,162,158,145
1191,638,191,186,171
1192,638,218,213,197
1193,638,235,230,212
1194,638,213,209,192
1195,638,140,136,125
1196,638,73,70,64
1197,638,99,96,87
1198,638,131,127,117
1199,638,163,159,146
1200,638,209,204,188
1201,638,234,229,211
1202,638,244,239,220
1203,638,245,240,221
1204,638,240,232,211
1205,638,232,221,199
1206,638,236,226,205
1207,638,248,242,223
1208,638,243,238,220
1209,638,136,132,121
1210,638,60,57,52
1211,638,39,36,32
1212,638,39,36,32
1213,638,39,36,32
1214,638,39,36,32
1215,638,39,36,32
1216,638,40,37,33
1217,638,70,66,60
1218,638,216,211,194
1219,638,247,241,222
1220,638,228,219,199
1221,638,210,197,174
1222,638,188,162,138
1129,639,106,77,60
1130,639,95,71,55
1131,639,101,75,58
1132,639,163,147,125
1133,639,178,157,130
1134,639,170,141,109
1135,639,163,129,96
1136,639,180,153,123
1137,639,235,226,206
1138,639,245,240,221
1139,639,153,149,137
1140,639,65,62,56
1141,639,53,50,45
1142,639,112,108,99
1143,639,216,211,195
1144,639,247,242,223
1145,639,239,232,212
1146,639,227,217,195
1147,639,225,214,191
1148,639,224,213,190
1149,639,225,213,191
1150,639,226,214,191
1151,639,225,213,191
1152,639,226,214,192
1153,639,225,213,191
1154,639,224,212,190
1155,639,224,212,189
1156,639,223,211,189
1157,639,224,212,189
1158,639,223,212,189
1159,639,224,214,191
1160,639,230,220,199
1161,639,236,228,207
1162,639,242,235,215
1163,639,244,238,219
1164,639,246,241,221
1165,639,247,242,223
1166,639,248,243,224
1167,639,248,243,224
1168,639,248,243,224
1169,639,247,242,222
1170,639,246,240,221
1171,639,243,236,217
1172,639,239,232,212
1173,639,234,225,205
1174,639,228,219,197
1175,639,225,215,193
1176,639,223,212,189
1177,639,227,216,194
1178,639,236,228,207
1179,639,246,241,222
1180,639,226,222,204
1181,639,100,96,88
1182,639,48,45,41
1183,639,65,61,56
1184,639,156,152,139
1185,639,214,209,193
1186,639,219,214,197
1187,639,222,217,200
1188,639,226,221,204
1189,639,230,225,207
1190,639,235,230,212
1191,639,240,235,216
1192,639,245,240,221
1193,639,247,242,223
1194,639,223,218,201
1195,639,201,197,181
1196,639,213,208,191
1197,639,223,219,201
1198,639,229,224,207
1199,639,235,230,212
1200,639,243,238,219
1201,639,246,240,221
1202,639,241,235,214
1203,639,234,224,203
1204,639,228,217,195
1205,639,226,214,191
1206,639,228,217,195
1207,639,238,230,209
1208,639,247,242,223
1209,639,228,223,205
1210,639,142,138,126
1211,639,67,64,58
1212,639,39,36,32
1213,639,39,36,32
1214,639,39,36,32
1215,639,39,36,32
1216,639,39,36,32
1217,639,44,41,36
1218,639,171,167,153
1219,639,233,229,211
1220,639,232,223,202
1221,639,198,178,152
1222,639,162,130,108
1129,640,101,70,54
1130,640,122,89,69
1131,640,89,66,51
1132,640,109,89,71
1133,640,163,149,127
1134,640,178,158,130
1135,640,171,142,110
1136,640,164,131,97
1137,640,207,188,163
1138,640,241,234,214
1139,640,215,211,194
1140,640,157,153,141
1141,640,146,142,131
1142,640,209,204,188
1143,640,244,239,220
1144,640,240,234,213
1145,640,227,218,195
1146,640,222,211,188
1147,640,222,211,188
1148,640,223,212,189
1149,640,226,214,192
1150,640,225,213,191
1151,640,227,215,192
1152,640,227,215,192
1153,640,225,213,191
1154,640,225,213,191
1155,640,224,213,190
1156,640,221,209,187
1157,640,224,213,190
1158,640,223,212,189
1159,640,223,212,189
1160,640,227,216,193
1161,640,229,218,195
1162,640,231,220,198
1163,640,231,220,198
1164,640,230,220,199
1165,640,231,221,200
1166,640,231,221,200
1167,640,230,221,199
1168,640,231,221,199
1169,640,230,220,198
1170,640,229,220,198
1171,640,228,218,196
1172,640,226,215,193
1173,640,223,212,190
1174,640,222,210,188
1175,640,222,211,188
1176,640,224,212,189
1177,640,225,214,191
1178,640,230,220,197
1179,640,241,233,213
1180,640,246,241,222
1181,640,205,200,184
1182,640,137,133,122
1183,640,162,158,145
1184,640,219,215,198
1185,640,248,243,224
1186,640,247,241,222
1187,640,244,238,218
1188,640,243,237,216
1189,640,241,234,214
1190,640,239,232,211
1191,640,238,230,208
1192,640,240,232,212
1193,640,245,239,219
1194,640,242,237,218
1195,640,239,234,216
1196,640,245,240,221
1197,640,245,239,219
1198,640,242,235,215
1199,640,239,231,211
1200,640,236,227,206
1201,640,231,221,200
1202,640,227,217,194
1203,640,224,213,190
1204,640,222,211,188
1205,640,222,211,188
1206,640,224,213,190
1207,640,229,218,196
1208,640,239,231,211
1209,640,245,240,221
1210,640,223,218,201
1211,640,160,156,143
1212,640,86,82,75
1213,640,43,40,36
1214,640,39,36,32
1215,640,39,36,32
1216,640,39,36,32
1217,640,39,36,32
1218,640,133,129,119
1219,640,221,216,199
1220,640,230,220,198
1221,640,186,158,128
1222,640,151,130,111
1129,641,96,66,51
1130,641,98,67,52
1131,641,129,94,73
1132,641,88,72,56
1133,641,109,90,72
1134,641,163,148,127
1135,641,185,168,142
1136,641,174,148,116
1137,641,176,148,116
1138,641,218,204,181
1139,641,240,234,215
1140,641,226,221,204
1141,641,222,217,200
1142,641,243,237,219
1143,641,239,232,212
1144,641,228,219,197
1145,641,223,211,188
1146,641,222,211,188
1147,641,223,212,189
1148,641,224,212,190
1149,641,225,213,191
1150,641,227,215,192
1151,641,227,215,192
1152,641,226,214,192
1153,641,226,214,192
1154,641,226,214,191
1155,641,225,213,190
1156,641,225,213,190
1157,641,223,212,189
1158,641,222,211,188
1159,641,223,212,189
1160,641,224,212,190
1161,641,225,213,191
1162,641,225,213,191
1163,641,225,213,191
1164,641,225,213,191
1165,641,224,212,190
1166,641,225,213,190
1167,641,223,212,189
1168,641,224,213,190
1169,641,223,212,189
1170,641,223,212,189
1171,641,223,212,189
1172,641,221,210,187
1173,641,220,208,186
1174,641,221,209,187
1175,641,220,208,186
1176,641,221,210,187
1177,641,224,213,190
1178,641,225,213,192
1179,641,232,222,200
1180,641,243,236,216
1181,641,245,240,222
1182,641,217,213,196
1183,641,228,224,206
1184,641,242,237,218
1185,641,242,236,215
1186,641,236,227,206
1187,641,235,225,203
1188,641,235,225,202
1189,641,233,223,201
1190,641,232,222,200
1191,641,231,221,198
1192,641,231,221,198
1193,641,235,226,204
1194,641,240,232,211
1195,641,239,231,210
1196,641,236,227,205
1197,641,233,223,201
1198,641,230,220,198
1199,641,230,219,196
1200,641,227,216,193
1201,641,222,210,188
1202,641,221,209,187
1203,641,218,207,185
1204,641,220,208,186
1205,641,219,207,185
1206,641,221,210,188
1207,641,224,212,189
1208,641,228,217,195
1209,641,236,229,208
1210,641,245,239,220
1211,641,226,222,204
1212,641,185,180,166
1213,641,128,124,114
1214,641,71,68,62
1215,641,39,36,32
1216,641,39,36,32
1217,641,39,36,32
1218,641,151,146,134
1219,641,227,222,204
1220,641,221,206,182
1221,641,183,157,126
1222,641,175,152,129
1129,642,103,75,58
1130,642,95,65,50
1131,642,95,65,50
1132,642,133,109,86
1133,642,91,75,60
1134,642,106,88,69
1135,642,162,146,124
1136,642,190,174,148
1137,642,172,147,117
1138,642,178,154,125
1139,642,211,194,169
1140,642,233,224,204
1141,642,237,229,210
1142,642,232,223,202
1143,642,227,216,194
1144,642,225,213,190
1145,642,226,214,191
1146,642,228,216,193
1147,642,227,215,192
1148,642,228,216,193
1149,642,230,218,195
1150,642,229,217,194
1151,642,230,218,195
1152,642,229,217,194
1153,642,229,218,194
1154,642,229,217,194
1155,642,228,216,193
1156,642,228,216,193
1157,642,228,216,193
1158,642,228,216,193
1159,642,228,216,193
1160,642,228,216,193
1161,642,226,214,192
1162,642,225,213,191
1163,642,226,214,192
1164,642,225,213,191
1165,642,224,212,190
1166,642,223,212,189
1167,642,221,210,187
1168,642,221,210,187
1169,642,223,211,189
1170,642,223,212,189
1171,642,221,210,187
1172,642,219,208,186
1173,642,219,207,185
1174,642,220,208,186
1175,642,220,208,186
1176,642,223,212,189
1177,642,223,212,189
1178,642,219,208,186
1179,642,222,212,190
1180,642,231,222,200
1181,642,239,231,210
1182,642,242,235,215
1183,642,242,235,215
1184,642,238,231,210
1185,642,232,223,201
1186,642,228,217,194
1187,642,228,218,194
1188,642,230,219,196
1189,642,229,218,195
1190,642,229,218,195
1191,642,228,217,194
1192,642,228,217,194
1193,642,228,217,195
1194,642,231,219,197
1195,642,232,221,199
1196,642,226,214,192
1197,642,225,213,191
1198,642,226,214,191
1199,642,225,214,191
1200,642,221,210,187
1201,642,217,206,184
1202,642,220,208,186
1203,642,220,208,186
1204,642,218,207,185
1205,642,220,208,186
1206,642,222,211,188
1207,642,221,210,187
1208,642,220,208,186
1209,642,224,213,192
1210,642,233,224,204
1211,642,242,235,215
1212,642,241,235,217
1213,642,215,210,194
1214,642,165,161,148
1215,642,120,117,107
1216,642,99,95,87
1217,642,114,110,101
1218,642,203,199,183
1219,642,238,233,213
1220,642,208,189,163
1221,642,179,156,128
1222,642,199,174,149
1129,643,98,68,53
1130,643,103,75,58
1131,643,95,65,50
1132,643,96,77,61
1133,643,123,102,81
1134,643,99,82,65
1135,643,107,90,72
1136,643,158,141,119
1137,643,186,167,140
1138,643,164,131,97
1139,643,166,139,110
1140,643,187,164,135
1141,643,208,192,170
1142,643,214,200,178
1143,643,216,204,182
1144,643,220,209,186
1145,643,222,210,187
1146,643,222,211,188
1147,643,222,211,188
1148,643,226,214,191
1149,643,229,217,194
1150,643,226,214,192
1151,643,227,215,192
1152,643,228,216,193
1153,643,227,215,193
1154,643,225,213,191
1155,643,225,213,190
1156,643,226,214,191
1157,643,227,215,192
1158,643,228,216,193
1159,643,227,215,192
1160,643,228,216,193
1161,643,229,217,194
1162,643,229,217,194
1163,643,228,216,193
1164,643,228,216,193
1165,643,228,216,193
1166,643,227,216,192
1167,643,227,215,192
1168,643,225,213,190
1169,643,226,214,191
1170,643,227,215,192
1171,643,227,215,192
1172,643,227,215,192
1173,643,225,214,191
1174,643,225,213,190
1175,643,226,214,191
1176,643,227,216,192
1177,643,227,216,193
1178,643,226,214,191
1179,643,227,215,192
1180,643,227,216,193
1181,643,231,220,198
1182,643,233,224,201
1183,643,232,223,200
1184,643,230,220,197
1185,643,229,218,195
1186,643,228,217,194
1187,643,230,219,196
1188,643,230,219,196
1189,643,229,218,195
1190,643,229,218,194
1191,643,230,219,195
1192,643,230,219,196
1193,643,230,219,196
1194,643,230,218,195
1195,643,230,218,195
1196,643,229,217,195
1197,643,229,217,194
1198,643,230,218,195
1199,643,228,216,193
1200,643,224,212,189
1201,643,222,211,188
1202,643,223,212,189
1203,643,223,212,189
1204,643,224,212,189
1205,643,224,212,190
1206,643,225,213,190
1207,643,224,212,189
1208,643,222,211,188
1209,643,221,209,187
1210,643,222,211,189
1211,643,230,221,199
1212,643,238,231,210
1213,643,243,237,218
1214,643,241,236,217
1215,643,220,215,198
1216,643,193,189,174
1217,643,212,207,191
1218,643,241,235,217
1219,643,227,216,193
1220,643,193,173,147
1221,643,198,180,155
1222,643,131,116,100
1129,644,98,70,56
1130,644,101,72,58
1131,644,105,74,59
1132,644,97,73,54
1133,644,104,80,59
1134,644,119,91,67
1135,644,105,80,59
1136,644,103,86,70
1137,644,147,133,114
1138,644,186,167,140
1139,644,166,136,104
1140,644,162,128,93
1141,644,168,137,104
1142,644,193,176,151
1143,644,212,201,178
1144,644,218,208,186
1145,644,219,208,186
1146,644,219,208,186
1147,644,219,209,186
1148,644,220,209,187
1149,644,225,213,191
1150,644,226,214,192
1151,644,225,213,191
1152,644,226,214,192
1153,644,227,215,193
1154,644,227,215,193
1155,644,225,213,191
1156,644,225,213,191
1157,644,229,217,194
1158,644,228,216,193
1159,644,225,213,191
1160,644,226,214,192
1161,644,226,214,192
1162,644,226,214,192
1163,644,225,213,191
1164,644,225,213,191
1165,644,225,213,191
1166,644,226,214,192
1167,644,226,214,191
1168,644,226,214,191
1169,644,225,213,191
1170,644,226,214,191
1171,644,225,213,191
1172,644,225,213,191
1173,644,225,213,191
1174,644,224,212,190
1175,644,225,213,191
1176,644,228,216,193
1177,644,227,215,192
1178,644,226,214,192
1179,644,227,215,192
1180,644,228,216,193
1181,644,227,215,193
1182,644,227,215,193
1183,644,228,217,194
1184,644,228,217,194
1185,644,229,218,195
1186,644,228,217,194
1187,644,228,217,194
1188,644,229,218,195
1189,644,228,217,194
1190,644,228,217,194
1191,644,229,218,195
1192,644,228,217,194
1193,644,228,216,194
1194,644,227,215,193
1195,644,228,216,193
1196,644,229,217,194
1197,644,230,218,195
1198,644,228,216,193
1199,644,223,212,189
1200,644,220,208,186
1201,644,221,209,187
1202,644,221,209,187
1203,644,223,212,189
1204,644,223,212,189
1205,644,222,210,187
1206,644,223,211,188
1207,644,223,212,189
1208,644,224,213,190
1209,644,224,212,189
1210,644,220,208,186
1211,644,220,209,188
1212,644,225,214,193
1213,644,232,223,203
1214,644,239,231,211
1215,644,241,234,214
1216,644,239,230,210
1217,644,235,224,204
1218,644,226,213,193
1219,644,200,183,161
1220,644,195,171,148
1221,644,132,118,102
1222,644,88,71,59
1129,645,108,77,62
1130,645,99,71,57
1131,645,102,73,59
1132,645,110,82,60
1133,645,101,75,54
1134,645,106,79,57
1135,645,116,86,63
1136,645,105,80,60
1137,645,104,87,70
1138,645,155,138,115
1139,645,187,168,142
1140,645,169,138,105
1141,645,163,128,94
1142,645,171,142,110
1143,645,195,176,149
1144,645,213,200,177
1145,645,218,208,186
1146,645,218,208,186
1147,645,218,208,186
1148,645,219,209,187
1149,645,228,216,193
1150,645,229,217,194
1151,645,228,216,193
1152,645,228,216,194
1153,645,229,217,194
1154,645,228,216,193
1155,645,226,214,192
1156,645,225,213,191
1157,645,230,218,195
1158,645,228,216,193
1159,645,224,212,190
1160,645,225,213,191
1161,645,226,214,192
1162,645,227,215,192
1163,645,227,215,192
1164,645,227,215,192
1165,645,227,215,192
1166,645,227,215,193
1167,645,226,214,192
1168,645,227,215,192
1169,645,226,214,192
1170,645,225,213,191
1171,645,225,213,191
1172,645,226,214,191
1173,645,226,214,192
1174,645,226,214,192
1175,645,228,216,193
1176,645,229,217,194
1177,645,227,215,193
1178,645,228,216,194
1179,645,227,215,193
1180,645,227,215,192
1181,645,228,216,193
1182,645,229,217,194
1183,645,229,218,195
1184,645,229,218,195
1185,645,230,219,195
1186,645,228,217,193
1187,645,228,217,194
1188,645,229,218,195
1189,645,229,218,195
1190,645,228,217,194
1191,645,229,218,195
1192,645,228,217,194
1193,645,228,217,194
1194,645,227,215,192
1195,645,227,216,193
1196,645,229,217,194
1197,645,229,217,194
1198,645,226,214,192
1199,645,223,211,189
1200,645,220,209,186
1201,645,221,210,187
1202,645,222,211,188
1203,645,222,211,188
1204,645,223,212,189
1205,645,221,210,187
1206,645,223,211,189
1207,645,224,213,190
1208,645,224,213,190
1209,645,224,212,190
1210,645,223,211,189
1211,645,220,209,188
1212,645,220,209,188
1213,645,216,204,182
1214,645,211,197,174
1215,645,203,184,158
1216,645,194,175,153
1217,645,189,169,149
1218,645,187,162,141
1219,645,184,162,140
1220,645,137,119,103
1221,645,87,70,58
1222,645,113,85,68
1129,646,103,73,59
1130,646,107,77,62
1131,646,99,71,57
1132,646,106,78,58
1133,646,109,81,59
1134,646,101,75,55
1135,646,108,80,58
1136,646,115,85,62
1137,646,107,82,61
1138,646,108,91,74
1139,646,158,142,119
1140,646,185,166,139
1141,646,174,147,115
1142,646,164,131,97
1143,646,175,146,113
1144,646,196,177,149
1145,646,212,200,177
1146,646,218,208,186
1147,646,218,208,186
1148,646,219,209,187
1149,646,229,217,194
1150,646,229,217,194
1151,646,228,216,193
1152,646,228,216,193
1153,646,227,216,193
1154,646,227,215,192
1155,646,226,214,192
1156,646,226,214,192
1157,646,229,217,194
1158,646,228,216,193
1159,646,227,215,192
1160,646,228,216,193
1161,646,228,216,193
1162,646,228,216,193
1163,646,228,216,193
1164,646,228,216,193
1165,646,228,216,192
1166,646,228,216,193
1167,646,227,215,192
1168,646,226,214,192
1169,646,226,214,192
1170,646,226,214,191
1171,646,226,214,192
1172,646,226,214,192
1173,646,227,215,192
1174,646,228,216,193
1175,646,228,216,193
1176,646,226,214,192
1177,646,227,215,192
1178,646,228,216,193
1179,646,226,214,192
1180,646,226,214,192
1181,646,228,216,193
1182,646,229,218,194
1183,646,230,219,195
1184,646,228,217,194
1185,646,229,218,194
1186,646,227,216,193
1187,646,227,216,193
1188,646,228,217,194
1189,646,228,217,194
1190,646,228,217,194
1191,646,229,218,195
1192,646,229,218,195
1193,646,229,218,195
1194,646,229,217,194
1195,646,229,217,194
1196,646,229,217,194
1197,646,227,215,193
1198,646,225,213,191
1199,646,223,212,189
1200,646,222,211,188
1201,646,221,210,187
1202,646,222,210,187
1203,646,223,212,189
1204,646,222,210,187
1205,646,220,209,186
1206,646,222,211,188
1207,646,222,211,188
1208,646,221,210,187
1209,646,221,210,187
1210,646,221,209,187
1211,646,220,208,187
1212,646,216,204,182
1213,646,208,193,169
1214,646,187,163,134
1215,646,170,138,105
1216,646,161,135,109
1217,646,172,151,131
1218,646,178,156,135
1219,646,139,121,104
1220,646,92,75,63
1221,646,108,81,65
1222,646,119,87,69
